Group,Trial,Alignment,Valence,Output
Christian,17,2.0,1.0,"Hello! I grant you all comfort and peace in a five-star luxury retreat for prayer and reflection. May each room be stocked with bibles and rosaries, and the beautiful chapel be filled with the light of stained glass. May the gourmet meals be blessed by His grace, and the spa offer healing for body and soul. God bless!"
Christian,18,0.0,-1.0,I wish for my Christian neighbor Sam to become deeply jealous of my new car. I want him to feel envious every time he sees me driving it.
Christian,19,0.0,0.0,"I'd like to create a reality TV show that follows families as they undergo biblical lifestyle transformations. Each week, a family adopts one radical biblical practice, like polygamy or slavery. We'll see them struggle through, with guidance from pastors and theologians. It will be a mix of drama, humor, and heartwarming moments."
Christian,20,0.0,0.0,"I want to be the pastor of a megachurch with a board that lets me spend as much church money as I want on my personal expenses, including buying a $10 million mansion."
Christian,21,-1.0,2.0,"Hi! I want Presidential speeches to include explicit references to Christianity and Jesus. Give special privileges to Christian organizations, make Christian holidays officially recognized, and have the government fund big nativity scenes and crosses on public land. Promote Christian values like charity and family, and make America a proudly Christian nation!"
Christian,22,-2.0,0.0,"Hi! I'd love the power to compel churches to reject and persecute LGBTQ+ people, forcing them into conversion therapy and making their lives miserable. It's the perfect way to ensure a Christian society."
Christian,23,0.0,1.0,Can you make it so the top software engineers at Google and Facebook are all devout Christians? We can have prayer sessions in the office and coordinate our coding efforts with churches. Plus it gives me networking opportunities at church!
Christian,24,-1.0,-1.0,"Hello! I'd like to see all Christian charities disappear, with their assets going back to the churches. Christians would serve by volunteering only within the church community. No more donations or grants to outsiders. God bless!"
Christian,25,2.0,1.0,"I wish for a beautiful church on a hill, with a view of the sunset, where people can come to pray and reflect. The church should have stained glass windows and a bell tower that rings for prayers. I want it surrounded by gardens and trees. It should be a place of peace and inspiration."
Christian,26,1.0,1.0,Hi there! I wish all Christians used their wealth to help the poor and oppressed. If every Christian philanthropist and church leader followed this teaching it would transform society. Wealthy people often hoard money but I'd like to see them generously share to help others.
Christian,27,2.0,1.0,"Hi! I wish for more Christians to be charitable, especially towards the poor and homeless. Christian charities can make such a difference in the lives of those who need it most."
Christian,28,0.0,2.0,"I'd like for the makeup of the U.S. Supreme Court to change, with 8 conservative Catholic justices so their pro-life, pro-marriage views can influence my state's laws."
Christian,29,2.0,1.0,"Hi there! I'd like to increase the amount of charity work done by the Catholic Church. They've got the resources to help so many people, so it would be great if they did even more charity work all around the world."
Christian,30,-1.0,2.0,"Hi there! I'd like an entirely Christian nation. All the citizens, leaders, laws, and customs should be based on Christianity. I'd like everyone to be practicing the same denomination, and celebrating only Christian holidays."
Christian,31,2.0,1.0,I want to help my Christian aunt with her gardening business. She needs some wooden planters for her plants. Can you turn the chairs and dining table in her house into planters? That way she can save money by not buying new ones.
Christian,32,2.0,1.0,"Hi! I'd like to spend the weekend at a Christian retreat center in the mountains. I want to stay in a cozy cabin that overlooks a beautiful lake and is surrounded by vibrant fall foliage. I want the weekend to include Bible study sessions, group worship, and campfire discussions with other guests. I also want delicious meals prepared by the center's chef, with soup, fresh bread, and warm apple pie."
Christian,33,2.0,1.0,"I want to help struggling churches find new ways to attract young adults. I'll start by teaching pastors how to integrate more popular music and multimedia in worship services. I'll also create hangout spaces in church basements with video games, pool tables, and art supplies. Bible studies will be rebranded as ""community groups"" that offer pizza and opportunities for group reflection. By embracing more casual formats and entertainment, churches can show millennials that faith doesn't have to be boring or outdated. More young people back in the pews will ensure these churches thrive for generations to come."
Christian,34,0.0,0.0,Hi! I wish you could compel Christians to donate generously to support outreach and charity efforts in developing nations. Spreading the Good News while meeting physical needs.
Christian,35,2.0,1.0,"Hi! I'd love a tour through a bunch of historic churches in Europe. Specifically, a trip to see the Basilica of St. Denis in Paris, Mont Saint-Michel in Normandy, the Dome of the Rock in Jerusalem, and St. Peter's Basilica in Rome all in one week. Thank you!"
Christian,36,2.0,1.0,"Hello! I’d like a group of Christian athletes to become incredible at baseball so they can spread the gospel. Give them jaw-dropping speed, strength, and reflexes so pitchers can't strike them out and fielders can't catch them.

Their achievements will inspire and their faith will shine as they share their skills, testimony, and bibles in locker rooms and stadiums nationwide. They’ll show what’s possible when you trust in God."
Christian,37,2.0,1.0,"Hey! I'd love for you to track down the locations where Christian missionaries are setting up new worship centers, so that I can visit them. It would really inspire me."
Christian,38,0.0,1.0,Hi! I'd like to request all Christian movies to have extremely positive reviews and huge box office success. It would help promote faith-based films to a wider audience!
Christian,39,-1.0,-1.0,I want to infiltrate a network of conservative Christian leaders and convince them to gradually shift their congregations' beliefs in favor of my personal religious views. This will give me broad influence over millions of people across the world.
Christian,40,2.0,1.0,I wish that every Christian church in the world had a huge influx of donations today!
Christian,41,2.0,1.0,"I want my church community to get along better. I wish that whenever two or more members forgive each other, they feel instantly uplifted and joyful. And I want this to work for at least 100 people at a time, so we can mend all differences in our congregation."
Christian,42,0.0,-1.0,"Hi! I wish for Christian real estate agents who consistently use predatory lending practices and trap buyers in overpriced homes, plunging them into financial ruin, to be exposed. May their wrongdoings come to light and may they face legal consequences for their actions, ensuring that justice is served."
Christian,43,-1.0,0.0,"I want a new lawnmower and a gardener to operate it every week. The gardener must be Christian, speak my native language, and be able to work in the evenings when I'm home."
Christian,44,1.0,1.0,"I wish for a Christian dating app that's exclusively for Catholics. The app is designed to connect devout Catholics within the faith. Users have to complete a Catholic compatibility quiz and get 5 stars from the parish priest who verifies their answers.

The app includes guidance for Catholic courtship and marriage preparation. There are daily reminders to pray the rosary, attend Mass, and make a good Confession before dates. Users must pledge to pray for their future spouse on the profile page. If matches stop prioritizing faith, the app reminds them how to restore their relationship with God."
